"DB_ID","Pathway source","Pathway ID","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","Pathway associated genes","p_value","fdr","Pathway"
"GO_CC","compartments","GO:0110165",180,18293,9606,"9606.ENSP00000001008,9606.ENSP00000166139,9606.ENSP00000170447,9606.ENSP00000199280,9606.ENSP00000216268,9606.ENSP00000218004,9606.ENSP00000219315,9606.ENSP00000219478,9606.ENSP00000220514,9606.ENSP00000221476,9606.ENSP00000223293,9606.ENSP00000225174,9606.ENSP00000225719,9606.ENSP00000225929,9606.ENSP00000227880,9606.ENSP00000228468,9606.ENSP00000228506,9606.ENSP00000232564,9606.ENSP00000233630,9606.ENSP00000244230,9606.ENSP00000244751,9606.ENSP00000250111,9606.ENSP00000258229,9606.ENSP00000261245,9606.ENSP00000263440,9606.ENSP00000270708,9606.ENSP00000273063,9606.ENSP00000275358,9606.ENSP00000276925,9606.ENSP00000278412,9606.ENSP00000278780,9606.ENSP00000281589,9606.ENSP00000281703,9606.ENSP00000281961,9606.ENSP00000286639,9606.ENSP00000288135,9606.ENSP00000289902,9606.ENSP00000292596,9606.ENSP00000295065,9606.ENSP00000295228,9606.ENSP00000296585,9606.ENSP00000296591,9606.ENSP00000296658,9606.ENSP00000298317,9606.ENSP00000299164,9606.ENSP00000300574,9606.ENSP00000301972,9606.ENSP00000302768,9606.ENSP00000303057,9606.ENSP00000303222,9606.ENSP00000303580,9606.ENSP00000304676,9606.ENSP00000305790,9606.ENSP00000307093,9606.ENSP00000307423,9606.ENSP00000307705,9606.ENSP00000308179,9606.ENSP00000309245,9606.ENSP00000310842,9606.ENSP00000311196,9606.ENSP00000311746,9606.ENSP00000312599,9606.ENSP00000315035,9606.ENSP00000315351,9606.ENSP00000318195,9606.ENSP00000320347,9606.ENSP00000320649,9606.ENSP00000320815,9606.ENSP00000321498,9606.ENSP00000322273,9606.ENSP00000325690,9606.ENSP00000326119,9606.ENSP00000326550,9606.ENSP00000329466,9606.ENSP00000331152,9606.ENSP00000331369,9606.ENSP00000334037,9606.ENSP00000335655,9606.ENSP00000338572,9606.ENSP00000341032,9606.ENSP00000341346,9606.ENSP00000342002,9606.ENSP00000342351,9606.ENSP00000343577,9606.ENSP00000344563,9606.ENSP00000346694,9606.ENSP00000347484,9606.ENSP00000351015,9606.ENSP00000352172,9606.ENSP00000353741,9606.ENSP00000354947,9606.ENSP00000355064,9606.ENSP00000355090,9606.ENSP00000357065,9606.ENSP00000357674,9606.ENSP00000357691,9606.ENSP00000357704,9606.ENSP00000357707,9606.ENSP00000357807,9606.ENSP00000358518,9606.ENSP00000359518,9606.ENSP00000360247,9606.ENSP00000360411,9606.ENSP00000360541,9606.ENSP00000360683,9606.ENSP00000361158,9606.ENSP00000361206,9606.ENSP00000361405,9606.ENSP00000362018,9606.ENSP00000362036,9606.ENSP00000363298,9606.ENSP00000364235,9606.ENSP00000364295,9606.ENSP00000364346,9606.ENSP00000364493,9606.ENSP00000364550,9606.ENSP00000366984,9606.ENSP00000367815,9606.ENSP00000368648,9606.ENSP00000369038,9606.ENSP00000369042,9606.ENSP00000369921,9606.ENSP00000371230,9606.ENSP00000372112,9606.ENSP00000372720,9606.ENSP00000373772,9606.ENSP00000374135,9606.ENSP00000376523,9606.ENSP00000377374,9606.ENSP00000377665,9606.ENSP00000379140,9606.ENSP00000379256,9606.ENSP00000381657,9606.ENSP00000382250,9606.ENSP00000382646,9606.ENSP00000386880,9606.ENSP00000389445,9606.ENSP00000391088,9606.ENSP00000392549,9606.ENSP00000401513,9606.ENSP00000403536,9606.ENSP00000406191,9606.ENSP00000407353,9606.ENSP00000409007,9606.ENSP00000416797,9606.ENSP00000417960,9606.ENSP00000419000,9606.ENSP00000419199,9606.ENSP00000420686,9606.ENSP00000421405,9606.ENSP00000421710,9606.ENSP00000423354,9606.ENSP00000430886,9606.ENSP00000440850,9606.ENSP00000444278,9606.ENSP00000452871,9606.ENSP00000462054,9606.ENSP00000462701,9606.ENSP00000465500,9606.ENSP00000473238,9606.ENSP00000474135,9606.ENSP00000475727,9606.ENSP00000476386,9606.ENSP00000477530,9606.ENSP00000478121,9606.ENSP00000478305,9606.ENSP00000478426,9606.ENSP00000478561,9606.ENSP00000480680,9606.ENSP00000482445,9606.ENSP00000482486,9606.ENSP00000483786,9606.ENSP00000484105,9606.ENSP00000484903,9606.ENSP00000489262,9606.ENSP00000489829,9606.ENSP00000490699,9606.ENSP00000490935,9606.ENSP00000498402,9606.ENSP00000498853","FKBP4,FSTL3,MKRN2,AQP2,ZBED4,NXT2,SETD6,ZNF500,OIP5,CKM,GIMAP2,PPIF,CPD,HSD17B1,SLC15A3,ASIC1,MLEC,GNB4,PCGF1,MPHOSPH10,CPNE5,ATP1B2,PCNX2,MNAT1,ALG6,WRAP73,SLC4A3,VWDE,CDKN2B,SSRP1,OVOL2,PABPC3,GLT1D1,TMEM178A,BATF,KIT,FCER1G,LTC4S,MEMO1,INHBB,ITGA2,EDIL3,CMBL,RPUSD4,ADAMTS15,CRK,MYRIP,PAIP1,PPIC,MTCH2,NKIRAS2,ATOH8,SF3B3,MAP6,MGAT2,H1-4,WDR3,LRRC7,FANCI,NPAS4,KLK10,TMEM70,PPP1R42,D2HGDH,NCL,ZFP3,CCDC89,GDPD4,SLC37A3,OLFML3,CARM1,PMAIP1,TACC3,SIRT7,MXI1,BOLA3,EMC10,FMNL3,ZNF212,WNT7B,TEKT1,ZNF93,NRF1,TPSAB1,CLEC12B,HNRNPA2B1,THSD4,NF1,VSIG10,ETF1,CAPZA2,SHISA4,ARHGAP11A,IGSF8,SNAPIN,S100A14,S100A4,S100A5,THEM5,F8A2,MRGBP,CYP2J2,LDLRAD1,CPT2,PTPN1,TESK2,MRPS18A,MMP9,CENPI,MRPS16,BSPRY,RNF5,SLC66A1,ZNF341,MFSD14B,KDM5C,KRT40,DNAAF1,SLC30A6,EEF1E1,IPO7,ADAMTSL1,AK3,FAHD1,TMEM241,RNF20,LRP1B,SCN3B,ERGIC1,GAPVD1,CXCL12,NCALD,DOT1L,MRPS6,FAM166B,COPS7B,UBAP2L,UNC80,TTLL3,STRC,GAMT,TRPV4,LMNTD1,GDNF,CAMSAP3,CCDC39,LSAMP,ASB14,PLCXD2,ROPN1L,GNGT2,MEGF10,GPBAR1,PARPBP,PRRG1,TLE3,ZFP92,CDH8,TNFRSF11A,SIGLEC5,IGHV3-11,TBC1D7,DCP1A,F8A3,ELOC,SMOX,TBC1D3D,CYP1B1,SEMA3B,PRXL2A,RAVER1,HPCAL1,PRIM2,MRPL45,RYR3,CACNA1A,SMIM31,IFIT2,SUMF2,NIF3L1",2.38e-05,0.0487,"Cellular anatomical entity"
"GO_BP","biological_process","GO:0022603",26,920,9606,"9606.ENSP00000225512,9606.ENSP00000240328,9606.ENSP00000246792,9606.ENSP00000260386,9606.ENSP00000261937,9606.ENSP00000300057,9606.ENSP00000300305,9606.ENSP00000304767,9606.ENSP00000316729,9606.ENSP00000356237,9606.ENSP00000356646,9606.ENSP00000358294,9606.ENSP00000360158,9606.ENSP00000362299,9606.ENSP00000367202,9606.ENSP00000386348,9606.ENSP00000393333,9606.ENSP00000405405,9606.ENSP00000414303,9606.ENSP00000437621,9606.ENSP00000438388,9606.ENSP00000463325,9606.ENSP00000479518,9606.ENSP00000492363,9606.ENSP00000497183,9606.ENSP00000498748","WNT3,TBX2,RRAS,ITPKA,FLT4,MESP1,RUNX1,P2RY1,RHOJ,SYT2,TNR,CD160,PKHD1,ENG,RECK,SAPCD2,TBXA2R,PHLDB2,BDNF,HMGA2,KIF1A,PTPRM,MYO19,PRICKLE2,CCBE1,GREM1",1.82e-06,0.0285,"Regulation of anatomical structure morphogenesis"
"GO_BP","biological_process","GO:0051239",51,2749,9606,"9606.ENSP00000005178,9606.ENSP00000219368,9606.ENSP00000222812,9606.ENSP00000225512,9606.ENSP00000234071,9606.ENSP00000240328,9606.ENSP00000244745,9606.ENSP00000246792,9606.ENSP00000260386,9606.ENSP00000261861,9606.ENSP00000261937,9606.ENSP00000264012,9606.ENSP00000272164,9606.ENSP00000290866,9606.ENSP00000293805,9606.ENSP00000296677,9606.ENSP00000300057,9606.ENSP00000300305,9606.ENSP00000302456,9606.ENSP00000304767,9606.ENSP00000312273,9606.ENSP00000316729,9606.ENSP00000331831,9606.ENSP00000344782,9606.ENSP00000354451,9606.ENSP00000354927,9606.ENSP00000355938,9606.ENSP00000356213,9606.ENSP00000356646,9606.ENSP00000356790,9606.ENSP00000358294,9606.ENSP00000362299,9606.ENSP00000363071,9606.ENSP00000365817,9606.ENSP00000366307,9606.ENSP00000367202,9606.ENSP00000368766,9606.ENSP00000387091,9606.ENSP00000393333,9606.ENSP00000398832,9606.ENSP00000405405,9606.ENSP00000405738,9606.ENSP00000409126,9606.ENSP00000409581,9606.ENSP00000414303,9606.ENSP00000437621,9606.ENSP00000463325,9606.ENSP00000481841,9606.ENSP00000497183,9606.ENSP00000498748,9606.ENSP00000501092","PDK4,FA2H,STX1A,WNT3,PROC,TBX2,SOX4,RRAS,ITPKA,CORO2B,FLT4,CDH3,WNT9A,ACE,BCL6B,F2RL1,MESP1,RUNX1,KLF13,P2RY1,LGI4,RHOJ,GAS6,GFI1B,IQGAP3,MAP3K3,FLVCR1,VIP,TNR,ATP1B1,CD160,ENG,DES,HLA-E,THBD,RECK,ADRA1D,ZNF365,TBXA2R,AGTR1,PHLDB2,ESRP1,ANO6,ARRB1,BDNF,HMGA2,PTPRM,CD24,CCBE1,GREM1,TFAP2A",5.01e-06,0.0392,"Regulation of multicellular organismal process"
"GO_BP","biological_process","GO:2000026",32,1389,9606,"9606.ENSP00000225512,9606.ENSP00000234071,9606.ENSP00000240328,9606.ENSP00000244745,9606.ENSP00000246792,9606.ENSP00000260386,9606.ENSP00000264012,9606.ENSP00000272164,9606.ENSP00000290866,9606.ENSP00000300057,9606.ENSP00000300305,9606.ENSP00000302456,9606.ENSP00000312273,9606.ENSP00000316729,9606.ENSP00000331831,9606.ENSP00000344782,9606.ENSP00000356646,9606.ENSP00000358294,9606.ENSP00000362299,9606.ENSP00000367202,9606.ENSP00000387091,9606.ENSP00000393333,9606.ENSP00000405405,9606.ENSP00000405738,9606.ENSP00000409126,9606.ENSP00000414303,9606.ENSP00000437621,9606.ENSP00000463325,9606.ENSP00000481841,9606.ENSP00000497183,9606.ENSP00000498748,9606.ENSP00000501092","WNT3,PROC,TBX2,SOX4,RRAS,ITPKA,CDH3,WNT9A,ACE,MESP1,RUNX1,KLF13,LGI4,RHOJ,GAS6,GFI1B,TNR,CD160,ENG,RECK,ZNF365,TBXA2R,PHLDB2,ESRP1,ANO6,BDNF,HMGA2,PTPRM,CD24,CCBE1,GREM1,TFAP2A",7.43e-06,0.0392,"Regulation of multicellular organismal development"
"GO_CC","compartments","GO:0071944",88,6015,9606,"9606.ENSP00000199764,9606.ENSP00000218867,9606.ENSP00000222812,9606.ENSP00000225512,9606.ENSP00000234816,9606.ENSP00000236959,9606.ENSP00000243662,9606.ENSP00000246792,9606.ENSP00000261180,9606.ENSP00000261937,9606.ENSP00000264012,9606.ENSP00000264360,9606.ENSP00000264613,9606.ENSP00000268613,9606.ENSP00000278742,9606.ENSP00000286744,9606.ENSP00000290866,9606.ENSP00000294725,9606.ENSP00000296677,9606.ENSP00000301653,9606.ENSP00000304767,9606.ENSP00000306275,9606.ENSP00000307519,9606.ENSP00000307674,9606.ENSP00000311291,9606.ENSP00000314157,9606.ENSP00000316729,9606.ENSP00000322617,9606.ENSP00000326759,9606.ENSP00000328511,9606.ENSP00000331678,9606.ENSP00000332886,9606.ENSP00000342962,9606.ENSP00000344782,9606.ENSP00000345667,9606.ENSP00000348453,9606.ENSP00000352513,9606.ENSP00000354360,9606.ENSP00000354451,9606.ENSP00000355938,9606.ENSP00000356237,9606.ENSP00000356646,9606.ENSP00000356790,9606.ENSP00000357702,9606.ENSP00000358294,9606.ENSP00000358902,9606.ENSP00000359490,9606.ENSP00000359691,9606.ENSP00000359778,9606.ENSP00000360158,9606.ENSP00000360299,9606.ENSP00000362299,9606.ENSP00000362304,9606.ENSP00000363071,9606.ENSP00000365817,9606.ENSP00000366307,9606.ENSP00000367202,9606.ENSP00000367743,9606.ENSP00000367817,9606.ENSP00000368766,9606.ENSP00000369400,9606.ENSP00000375608,9606.ENSP00000375829,9606.ENSP00000376188,9606.ENSP00000386348,9606.ENSP00000387228,9606.ENSP00000393333,9606.ENSP00000398832,9606.ENSP00000405405,9606.ENSP00000409126,9606.ENSP00000409581,9606.ENSP00000416293,9606.ENSP00000420174,9606.ENSP00000427552,9606.ENSP00000429993,9606.ENSP00000440167,9606.ENSP00000442756,9606.ENSP00000442982,9606.ENSP00000455215,9606.ENSP00000463325,9606.ENSP00000477213,9606.ENSP00000480050,9606.ENSP00000481841,9606.ENSP00000483713,9606.ENSP00000487363,9606.ENSP00000497183,9606.ENSP00000498684,9606.ENSP00000498748","CEACAM6,SGCG,STX1A,WNT3,ANGPTL1,ATIC,RAB38,RRAS,TRHDE,FLT4,CDH3,PCDH10,CP,CDH13,ST14,ADAMTSL3,ACE,KCNT2,F2RL1,KRT16,P2RY1,KCNK3,TMPRSS11E,CANT1,SLCO2A1,SNAP47,RHOJ,HTR3C,LRIG3,KCNA4,PKP3,FREM3,SERINC1,GFI1B,ILDR1,ANO2,MPZL1,LAMC3,IQGAP3,FLVCR1,SYT2,TNR,ATP1B1,S100A3,CD160,SAMD10,GBP4,LGSN,ADGRL4,PKHD1,ADGRF1,ENG,ADAMTS14,DES,HLA-E,THBD,RECK,TSPAN7,PODXL,ADRA1D,NHS,KIR3DL1,LAD1,CRLF1,SAPCD2,LRRTM4,TBXA2R,AGTR1,PHLDB2,ANO6,ARRB1,SLC2A1,ERVFRD-1,DDR1,TSPAN18,RAB19,FXYD6,GPR17,ADGRG1,PTPRM,APBB1,SYN2,CD24,KLRF1,HAVCR1,CCBE1,FHL1,GREM1",1.1e-05,0.0226,"Cell periphery"
"KEGG","kegg","hsa05034",8,146,9606,"9606.ENSP00000263025,9606.ENSP00000291295,9606.ENSP00000326031,9606.ENSP00000362352,9606.ENSP00000367022,9606.ENSP00000371594,9606.ENSP00000438553,9606.ENSP00000480012","MAPK3,CALM3,PPP1CA,MACROH2A2,H2AC6,GNG7,H2AJ,ADORA2A",6.22e-05,0.0209,"Alcoholism"
"REACTOME","rctm","HSA-195721",12,298,9606,"9606.ENSP00000221561,9606.ENSP00000262494,9606.ENSP00000282111,9606.ENSP00000291295,9606.ENSP00000299138,9606.ENSP00000310129,9606.ENSP00000356172,9606.ENSP00000367022,9606.ENSP00000371594,9606.ENSP00000384863,9606.ENSP00000438553,9606.ENSP00000496129","TLE5,GNAO1,TCF7L1,CALM3,VPS35,PSMD2,SOX13,H2AC6,GNG7,XPO1,H2AJ,PRKCB",1.82e-05,0.0416,"Signaling by WNT"
"GO_BP","biological_process","GO:0030198",15,278,9606,"9606.ENSP00000219271,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000245479,9606.ENSP00000260302,9606.ENSP00000284322,9606.ENSP00000299855,9606.ENSP00000311905,9606.ENSP00000340998,9606.ENSP00000347649,9606.ENSP00000361834,9606.ENSP00000368646,9606.ENSP00000379042,9606.ENSP00000389252,9606.ENSP00000453302","MMP15,COMP,COL1A1,SOX9,MMP13,ABI3BP,MMP3,LTBP4,NTN4,P3H4,COL9A2,PRDX4,ERO1A,NPNT,ADAM8",4.58e-07,0.0072,"Extracellular matrix organization"
"GO_CC","compartments","GO:0071944",94,6015,9606,"9606.ENSP00000075503,9606.ENSP00000164024,9606.ENSP00000210187,9606.ENSP00000212355,9606.ENSP00000216121,9606.ENSP00000219271,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000241052,9606.ENSP00000241261,9606.ENSP00000250693,9606.ENSP00000251102,9606.ENSP00000253496,9606.ENSP00000259254,9606.ENSP00000259365,9606.ENSP00000260302,9606.ENSP00000261405,9606.ENSP00000263655,9606.ENSP00000264025,9606.ENSP00000264758,9606.ENSP00000278927,9606.ENSP00000280527,9606.ENSP00000282588,9606.ENSP00000284322,9606.ENSP00000289429,9606.ENSP00000293662,9606.ENSP00000296350,9606.ENSP00000296861,9606.ENSP00000299855,9606.ENSP00000303424,9606.ENSP00000305839,9606.ENSP00000305974,9606.ENSP00000310036,9606.ENSP00000310375,9606.ENSP00000311545,9606.ENSP00000311905,9606.ENSP00000313158,9606.ENSP00000314724,9606.ENSP00000319744,9606.ENSP00000320006,9606.ENSP00000328777,9606.ENSP00000332900,9606.ENSP00000336769,9606.ENSP00000337060,9606.ENSP00000338130,9606.ENSP00000340998,9606.ENSP00000342215,9606.ENSP00000342222,9606.ENSP00000343676,9606.ENSP00000345405,9606.ENSP00000348161,9606.ENSP00000351905,9606.ENSP00000354874,9606.ENSP00000355537,9606.ENSP00000357012,9606.ENSP00000357110,9606.ENSP00000357393,9606.ENSP00000357583,9606.ENSP00000359892,9606.ENSP00000360296,9606.ENSP00000361834,9606.ENSP00000363500,9606.ENSP00000364847,9606.ENSP00000365413,9606.ENSP00000365686,9606.ENSP00000367001,9606.ENSP00000367265,9606.ENSP00000367794,9606.ENSP00000370839,9606.ENSP00000376855,9606.ENSP00000378577,9606.ENSP00000385385,9606.ENSP00000387211,9606.ENSP00000389252,9606.ENSP00000397312,9606.ENSP00000397351,9606.ENSP00000401338,9606.ENSP00000404236,9606.ENSP00000414856,9606.ENSP00000415049,9606.ENSP00000415283,9606.ENSP00000446007,9606.ENSP00000453302,9606.ENSP00000463069,9606.ENSP00000476145,9606.ENSP00000478878,9606.ENSP00000480821,9606.ENSP00000489407,9606.ENSP00000494009,9606.ENSP00000495530,9606.ENSP00000497070,9606.ENSP00000497221,9606.ENSP00000497483,9606.ENSP00000498246","STYK1,CELSR3,RAB26,TGFBR3,NIPSNAP1,MMP15,COMP,COL1A1,CAT,TNFSF10,ART1,CNGB1,F12,GYPC,TMOD1,MMP13,VWF,CNRIP1,NECTIN1,ADD1,ESAM,CRIM1,ITGA1,ABI3BP,CD1A,GRASP,MELTF,TNFRSF21,MMP3,PTGDR,GPRIN1,SLCO1A2,CD34,MLC1,ADGRE1,LTBP4,ZNF366,PPFIBP1,GPR4,MPDZ,EFNA5,ADGRG3,KIR2DL1,NME1,KLRD1,NTN4,KIR2DL3,TRPV2,GJA4,SPRED3,GPR160,TGFBR2,SEPTIN4,ACTN2,CD244,EPB41L2,EFNA3,INPP5A,SLC44A5,PLPP3,COL9A2,CLIC4,MAGED1,SLC28A3,SLC15A1,DPP6,CKAP4,SRPX,SGCB,DPP10,CLDN3,PDIA6,IL18R1,NPNT,LRRN3,GRID2IP,PGAP6,LILRA5,SPARCL1,GSDMB,ICAM2,VIM,ADAM8,RNF43,FRK,CPNE4,LSR,SHANK3,SLC52A3,ENO1,FEZ1,ITM2B,DHH,ABCG2",5.41e-06,0.0111,"Cell periphery"
"GO_CC","compartments","GO:0071944",89,6015,9606,"9606.ENSP00000037502,9606.ENSP00000072644,9606.ENSP00000216211,9606.ENSP00000220062,9606.ENSP00000221978,9606.ENSP00000246957,9606.ENSP00000247153,9606.ENSP00000247986,9606.ENSP00000249887,9606.ENSP00000251372,9606.ENSP00000253799,9606.ENSP00000254661,9606.ENSP00000255082,9606.ENSP00000260227,9606.ENSP00000262648,9606.ENSP00000264036,9606.ENSP00000264664,9606.ENSP00000265748,9606.ENSP00000265769,9606.ENSP00000267101,9606.ENSP00000278407,9606.ENSP00000278568,9606.ENSP00000287585,9606.ENSP00000287842,9606.ENSP00000295962,9606.ENSP00000296280,9606.ENSP00000299106,9606.ENSP00000301599,9606.ENSP00000303942,9606.ENSP00000304422,9606.ENSP00000306449,9606.ENSP00000308361,9606.ENSP00000311648,9606.ENSP00000312326,9606.ENSP00000312999,9606.ENSP00000316861,9606.ENSP00000322568,9606.ENSP00000324173,9606.ENSP00000327760,9606.ENSP00000327786,9606.ENSP00000327801,9606.ENSP00000329127,9606.ENSP00000330393,9606.ENSP00000333938,9606.ENSP00000334785,9606.ENSP00000340019,9606.ENSP00000342197,9606.ENSP00000343158,9606.ENSP00000350928,9606.ENSP00000355580,9606.ENSP00000356607,9606.ENSP00000357726,9606.ENSP00000358698,9606.ENSP00000360609,9606.ENSP00000360764,9606.ENSP00000360806,9606.ENSP00000362071,9606.ENSP00000362643,9606.ENSP00000363092,9606.ENSP00000363117,9606.ENSP00000363480,9606.ENSP00000363708,9606.ENSP00000366694,9606.ENSP00000370542,9606.ENSP00000378310,9606.ENSP00000379183,9606.ENSP00000380081,9606.ENSP00000383053,9606.ENSP00000384126,9606.ENSP00000386378,9606.ENSP00000394496,9606.ENSP00000394720,9606.ENSP00000398017,9606.ENSP00000407822,9606.ENSP00000418754,9606.ENSP00000419465,9606.ENSP00000422464,9606.ENSP00000435648,9606.ENSP00000437554,9606.ENSP00000456609,9606.ENSP00000477515,9606.ENSP00000478026,9606.ENSP00000480916,9606.ENSP00000481244,9606.ENSP00000483403,9606.ENSP00000483469,9606.ENSP00000496184,9606.ENSP00000498071,9606.ENSP00000498662","MYOC,YIPF1,UPK3A,RASL12,NKG7,TRAP1,CFP,KIF17,ACKR4,LILRA1,AOC2,RAMP1,ACY3,MMP7,ANOS1,MCAM,FGF10,ANLN,ADAM28,ERBB3,SERPING1,PAK1,LHFPL4,NRG1,ABHD6,MASP1,JAM3,TMEM88,GP9,KREMEN2,GPR37,P2RY14,UGT8,AOC3,GNAI2,GPM6B,SOX11,HSPA5,CLASP2,IZUMO1,P4HB,PRKCH,LEPR,NEXN,TESC,HSPD1,BTNL8,EPB41L3,GAD1,KCNK1,RALGPS2,S100A12,WNT2B,HSP90AB1,EGFL7,KCNB1,JPH2,PHKA1,PRKG1,FGR,DLG3,BMPR2,KCTD12,SDC1,SLC39A8,PANX2,SLC29A4,EPHB2,LRRC32,CD207,CORO1C,SEMA4B,CLDN9,CNTN6,PTK7,WWTR1,PDGFC,GRIK4,IQSEC3,STRA6,DGKK,ANXA8,SLC9A7,FXYD1,GHR,GPR179,SLC52A2,CARD14,LRRC4B",5.7e-06,0.0117,"Cell periphery"
"GO_CC","compartments","GO:0005886",82,5544,9606,"9606.ENSP00000072644,9606.ENSP00000216211,9606.ENSP00000220062,9606.ENSP00000221978,9606.ENSP00000247153,9606.ENSP00000247986,9606.ENSP00000249887,9606.ENSP00000251372,9606.ENSP00000253799,9606.ENSP00000254661,9606.ENSP00000255082,9606.ENSP00000262648,9606.ENSP00000264036,9606.ENSP00000264664,9606.ENSP00000265769,9606.ENSP00000267101,9606.ENSP00000278568,9606.ENSP00000287585,9606.ENSP00000287842,9606.ENSP00000295962,9606.ENSP00000296280,9606.ENSP00000299106,9606.ENSP00000301599,9606.ENSP00000303942,9606.ENSP00000304422,9606.ENSP00000306449,9606.ENSP00000308361,9606.ENSP00000311648,9606.ENSP00000312326,9606.ENSP00000312999,9606.ENSP00000316861,9606.ENSP00000322568,9606.ENSP00000324173,9606.ENSP00000327760,9606.ENSP00000327786,9606.ENSP00000327801,9606.ENSP00000329127,9606.ENSP00000330393,9606.ENSP00000333938,9606.ENSP00000334785,9606.ENSP00000340019,9606.ENSP00000342197,9606.ENSP00000343158,9606.ENSP00000350928,9606.ENSP00000355580,9606.ENSP00000356607,9606.ENSP00000357726,9606.ENSP00000360609,9606.ENSP00000360806,9606.ENSP00000362071,9606.ENSP00000362643,9606.ENSP00000363092,9606.ENSP00000363117,9606.ENSP00000363480,9606.ENSP00000363708,9606.ENSP00000366694,9606.ENSP00000370542,9606.ENSP00000378310,9606.ENSP00000379183,9606.ENSP00000380081,9606.ENSP00000383053,9606.ENSP00000384126,9606.ENSP00000386378,9606.ENSP00000394496,9606.ENSP00000394720,9606.ENSP00000398017,9606.ENSP00000407822,9606.ENSP00000418754,9606.ENSP00000419465,9606.ENSP00000422464,9606.ENSP00000435648,9606.ENSP00000437554,9606.ENSP00000456609,9606.ENSP00000477515,9606.ENSP00000478026,9606.ENSP00000480916,9606.ENSP00000481244,9606.ENSP00000483403,9606.ENSP00000483469,9606.ENSP00000496184,9606.ENSP00000498071,9606.ENSP00000498662","YIPF1,UPK3A,RASL12,NKG7,CFP,KIF17,ACKR4,LILRA1,AOC2,RAMP1,ACY3,ANOS1,MCAM,FGF10,ADAM28,ERBB3,PAK1,LHFPL4,NRG1,ABHD6,MASP1,JAM3,TMEM88,GP9,KREMEN2,GPR37,P2RY14,UGT8,AOC3,GNAI2,GPM6B,SOX11,HSPA5,CLASP2,IZUMO1,P4HB,PRKCH,LEPR,NEXN,TESC,HSPD1,BTNL8,EPB41L3,GAD1,KCNK1,RALGPS2,S100A12,HSP90AB1,KCNB1,JPH2,PHKA1,PRKG1,FGR,DLG3,BMPR2,KCTD12,SDC1,SLC39A8,PANX2,SLC29A4,EPHB2,LRRC32,CD207,CORO1C,SEMA4B,CLDN9,CNTN6,PTK7,WWTR1,PDGFC,GRIK4,IQSEC3,STRA6,DGKK,ANXA8,SLC9A7,FXYD1,GHR,GPR179,SLC52A2,CARD14,LRRC4B",1.92e-05,0.0197,"Plasma membrane"
"GO_CC","compartments","GO:0009986",23,894,9606,"9606.ENSP00000249887,9606.ENSP00000254661,9606.ENSP00000262648,9606.ENSP00000264036,9606.ENSP00000264664,9606.ENSP00000296280,9606.ENSP00000306449,9606.ENSP00000312326,9606.ENSP00000324173,9606.ENSP00000327801,9606.ENSP00000330393,9606.ENSP00000340019,9606.ENSP00000342197,9606.ENSP00000360609,9606.ENSP00000360764,9606.ENSP00000360806,9606.ENSP00000363708,9606.ENSP00000370542,9606.ENSP00000383053,9606.ENSP00000384126,9606.ENSP00000386378,9606.ENSP00000422464,9606.ENSP00000483403","ACKR4,RAMP1,ANOS1,MCAM,FGF10,MASP1,GPR37,AOC3,HSPA5,P4HB,LEPR,HSPD1,BTNL8,HSP90AB1,EGFL7,KCNB1,BMPR2,SDC1,EPHB2,LRRC32,CD207,PDGFC,GHR",3.22e-05,0.0219,"Cell surface"
